Layer,Name,GEOID,Population,ZIP,TRACT,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
Census tract,Tract 8374,17031837400,2259,60612,17031837400,0.046377523,0.030178326,0.062213039,0.047846262
Census tract,Tract 8378,17031837800,2627,60612,17031837800,0.071345316,0.167809785,0.105831038,0.087156365
Census tract,Tract 8380,17031838000,2589,60612,17031838000,0.086743145,0.038866027,0.066345271,0.078270005
Census tract,Tract 8381,17031838100,1614,60607,17031838100,0.002024181,0.014101778,0.006372133,0.004101276
Census tract,Tract 8381,17031838100,1614,60612,17031838100,0.089319674,0.046181984,0.024793388,0.072885659
Census tract,Tract 8382,17031838200,2058,60607,17031838200,5.4708e-05,0.000613121,0.0,0.000125549
Census tract,Tract 8382,17031838200,2058,60608,17031838200,0.0,0.003459011,0.000971251,0.000451848
Census tract,Tract 8382,17031838200,2058,60612,17031838200,0.044782529,0.195244627,0.045224977,0.059271581
Census tract,Tract 8383,17031838300,1710,60610,17031838300,0.06857249,0.069400631,0.050437468,0.067625297
Census tract,Tract 8386,17031838600,1728,60612,17031838600,0.03631679,0.0173754,0.045454545,0.036245841
Census tract,Tract 8387,17031838700,3934,60623,17031838700,0.077973713,0.035766781,0.137825059,0.084014467
Census tract,Tract 8387,17031838700,3934,60624,17031838700,0.000201099,0.026642984,0.0,0.001654633
Census tract,Tract 8388,17031838800,3300,60617,17031838800,0.035748514,0.033587786,0.021805897,0.034389289
Census tract,Tract 8388,17031838800,3300,60628,17031838800,0.0,0.000600962,0.000453515,6.0529e-05
Census tract,Tract 8388,17031838800,3300,60633,17031838800,0.001916443,0.1414791,0.040247678,0.011449077
Census tract,Tract 8390,17031839000,9209,60605,17031839000,0.246413199,0.178097345,0.176715177,0.238813113
Census tract,Tract 8390,17031839000,9209,60607,17031839000,0.087368018,0.03157572,0.011894647,0.072316384
Census tract,Tract 8391,17031839100,7545,60601,17031839100,0.181653747,0.333591531,0.261510129,0.221078248
Census tract,Tract 8391,17031839100,7545,60602,17031839100,0.117647059,0.680021657,0.699059561,0.576556479
Census tract,Tract 8391,17031839100,7545,60603,17031839100,0.214143426,0.616367265,0.662790698,0.51570205
Census tract,Tract 8391,17031839100,7545,60604,17031839100,0.289308176,0.817786561,0.705263158,0.711263409
Census tract,Tract 8391,17031839100,7545,60605,17031839100,0.029770445,0.261615044,0.108108108,0.049493499
Census tract,Tract 8391,17031839100,7545,60606,17031839100,0.691388293,0.880164517,0.82278481,0.809606231
Census tract,Tract 8391,17031839100,7545,60607,17031839100,0.039061218,0.033721643,0.006796941,0.035153798
Census tract,Tract 8391,17031839100,7545,60670,17031839100,0.0,0.0,1.0,1.0
Census tract,Tract 8391,17031839100,7545,60673,17031839100,0.0,0.0,1.0,1.0
Census tract,Tract 8391,17031839100,7545,60674,17031839100,0.0,0.0,1.0,1.0
Census tract,Tract 8391,17031839100,7545,60675,17031839100,0.0,1.0,1.0,1.0
Census tract,Tract 8391,17031839100,7545,60677,17031839100,0.0,1.0,0.0,1.0
Census tract,Tract 8391,17031839100,7545,60678,17031839100,0.0,0.0,1.0,1.0
Census tract,Tract 8391,17031839100,7545,60684,17031839100,0.0,1.0,0.0,1.0
Census tract,Tract 8391,17031839100,7545,60690,17031839100,1.0,1.0,1.0,1.0
Census tract,Tract 8391,17031839100,7545,60693,17031839100,0.0,0.0,1.0,1.0
Census tract,Tract 8391,17031839100,7545,60694,17031839100,1.0,0.0,1.0,1.0
Census tract,Tract 8391,17031839100,7545,60697,17031839100,0.0,0.0,1.0,1.0
Census tract,Tract 8392,17031839200,2405,60616,17031839200,0.067416144,0.058604651,0.059571088,0.066199132
Census tract,Tract 8395,17031839500,1461,60616,17031839500,0.031699226,0.02372093,0.028196982,0.030882445
Census tract,Tract 8396,17031839600,1653,60616,17031839600,3.686e-05,0.004651163,0.0,0.000345934
Census tract,Tract 8396,17031839600,1653,60653,17031839600,0.050447106,0.03803132,0.039034412,0.047986176
Census tract,Tract 8397,17031839700,4913,60608,17031839700,0.055370061,0.033552404,0.056138306,0.05358918
Census tract,Tract 8397,17031839700,4913,60609,17031839700,0.000891928,0.008060692,0.001419245,0.001549607
Census tract,Tract 8397,17031839700,4913,60616,17031839700,0.007224475,0.008837209,0.017474186,0.008145166
Census tract,Tract 8398,17031839800,2738,60608,17031839800,0.001748947,0.007609824,0.004273504,0.002650842
Census tract,Tract 8398,17031839800,2738,60616,17031839800,0.033615923,0.013953488,0.078236696,0.035819863
Census tract,Tract 8399,17031839900,4452,60609,17031839900,0.086269263,0.089141773,0.089696282,0.086971681
Census tract,Tract 8399,17031839900,4452,60616,17031839900,0.000147438,0.004651163,0.001588562,0.000566073
Census tract,Tract 8400,17031840000,2794,60609,17031840000,0.019622417,0.007112376,0.021004825,0.018788982
Census tract,Tract 8400,17031840000,2794,60616,17031840000,0.023295245,0.02,0.034551231,0.023963771
Census tract,Tract 8401,17031840100,3508,60616,17031840100,0.031551788,0.024651163,0.044082605,0.032077489
Census tract,Tract 8402,17031840200,2419,60608,17031840200,0.025280229,0.029401591,0.018065268,0.024520288
Census tract,Tract 8402,17031840200,2419,60616,17031840200,0.003685957,0.008372093,0.007545671,0.004308447
Census tract,Tract 8403,17031840300,3511,60608,17031840300,0.039589793,0.015565548,0.013986014,0.033527126
Census tract,Tract 8403,17031840300,3511,60609,17031840300,0.003121748,0.008534851,0.004541584,0.003757796
Census tract,Tract 8403,17031840300,3511,60632,17031840300,0.004920233,0.003171247,0.011454754,0.005261164
Census tract,Tract 8404,17031840400,3106,60608,17031840400,0.035535416,0.039778623,0.020590521,0.033587372
Census tract,Tract 8404,17031840400,3106,60609,17031840400,0.004211882,0.018018018,0.006812376,0.005694805
Census tract,Tract 8407,17031840700,3592,60608,17031840700,0.022736307,0.031476998,0.03049728,0.024701027
Census tract,Tract 8407,17031840700,3592,60623,17031840700,0.019130923,0.02988731,0.021276596,0.020253165
Census tract,Tract 8408,17031840800,3151,60623,17031840800,0.026240703,0.025967663,0.008983452,0.02358047
Census tract,Tract 8410,17031841000,1043,60616,17031841000,0.024069296,0.075348837,0.032168388,0.028177873
Census tract,Tract 8411,17031841100,7142,60616,17031841100,0.147622558,0.257674419,0.18943606,0.158374741
Census tract,Tract 8412,17031841200,4586,60608,17031841200,0.055688052,0.05499827,0.071678322,0.05810766
Census tract,Tract 8413,17031841300,4122,60608,17031841300,0.050997695,0.070563819,0.069347319,0.055547188
Census tract,Tract 8414,17031841400,897,60623,17031841400,0.022124515,0.015678589,0.033806147,0.023435805
Census tract,Tract 8415,17031841500,2689,60623,17031841500,0.050142663,0.027927487,0.087706856,0.054249548
Census tract,Tract 8415,17031841500,2689,60624,17031841500,0.00107253,0.0,0.0,0.000802246
Census tract,Tract 8416,17031841600,579,60623,17031841600,0.014032462,0.006859383,0.022695035,0.01482821
Census tract,Tract 8417,17031841700,1651,60623,17031841700,0.033631133,0.042626164,0.01749409,0.031826401
Census tract,Tract 8418,17031841800,2428,60619,17031841800,0.026081802,0.030028599,0.029107055,0.026619552
Census tract,Tract 8418,17031841800,2428,60637,17031841800,0.007111077,0.003392706,0.004816223,0.006475146
Census tract,Tract 8419,17031841900,6539,60607,17031841900,0.063898463,0.1873084,0.101529312,0.084452814
Census tract,Tract 8419,17031841900,6539,60608,17031841900,0.025637968,0.003459011,0.006410256,0.020724764
Census tract,Tract 8419,17031841900,6539,60616,17031841900,0.001290085,0.002790698,0.003971406,0.001603874
Census tract,Tract 8419,17031841900,6539,60669,17031841900,0.0,1.0,1.0,1.0
Census tract,Tract 8419,17031841900,6539,60682,17031841900,0.0,1.0,1.0,1.0
Census tract,Tract 8419,17031841900,6539,60689,17031841900,0.0,1.0,1.0,1.0
Census tract,Tract 8419,17031841900,6539,60695,17031841900,0.0,0.0,1.0,1.0
Census tract,Tract 8419,17031841900,6539,60699,17031841900,0.0,1.0,1.0,1.0
Census tract,Tract 8420,17031842000,3164,60616,17031842000,0.027312938,0.071162791,0.049642573,0.032046041
Census tract,Tract 8421,17031842100,7865,60624,17031842100,0.0,0.024866785,0.0,0.001403931
Census tract,Tract 8421,17031842100,7865,60651,17031842100,0.093691174,0.098757358,0.07228587,0.090718009
Census tract,Tract 8422,17031842200,3362,60610,17031842200,0.056400409,0.03785489,0.084920226,0.057126902
Census tract,Tract 8422,17031842200,3362,60642,17031842200,0.081821181,0.25980975,0.030754597,0.089976415
Census tract,Tract 8422,17031842200,3362,60654,17031842200,0.0,0.014602347,0.004640371,0.002650762
Census tract,Tract 8423,17031842300,3199,60622,17031842300,0.000952127,0.008264463,0.002146986,0.001646875
Census tract,Tract 8423,17031842300,3199,60642,17031842300,0.099967008,0.195005945,0.114774889,0.112146226
Census tract,Tract 8423,17031842300,3199,60654,17031842300,0.028598506,0.019817471,0.060324826,0.028318975
Census tract,Tract 8423,17031842300,3199,60661,17031842300,0.048304014,0.000606428,0.00210084,0.040196552
Census tract,Tract 8424,17031842400,3082,60620,17031842400,0.043696251,0.070716228,0.030296022,0.043741643
Census tract,Tract 8425,17031842500,2052,60621,17031842500,0.005822802,0.018404908,0.009535919,0.006972843
Census tract,Tract 8425,17031842500,2052,60637,17031842500,0.034262463,0.032230704,0.024334601,0.031979868
Census tract,Tract 8426,17031842600,4313,60609,17031842600,0.090431594,0.19772404,0.042861198,0.092705226
Census tract,Tract 8428,17031842800,7068,60632,17031842800,0.06863476,0.11205074,0.064719359,0.071804369
Census tract,Tract 8429,17031842900,2556,60608,17031842900,0.054177598,0.090626081,0.023115773,0.052534868
Census tract,Tract 8430,17031843000,2457,60612,17031843000,0.0,0.001828989,0.0,0.000175101
Census tract,Tract 8430,17031843000,2457,60624,17031843000,0.087076016,0.181172291,0.096410256,0.094213799
Census tract,Tract 8431,17031843100,1575,60608,17031843100,7.9498e-05,0.0,0.000582751,0.000150616
Census tract,Tract 8431,17031843100,1575,60612,17031843100,0.000429422,0.002286237,0.000688705,0.000656628
Census tract,Tract 8431,17031843100,1575,60623,17031843100,0.025679405,0.012738854,0.044917258,0.027667269
Census tract,Tract 8432,17031843200,2375,60608,17031843200,0.031719533,0.102040816,0.033022533,0.038045607
Census tract,Tract 8432,17031843200,2375,60616,17031843200,0.004423148,0.082790698,0.025019857,0.011352915
Census tract,Tract 8433,17031843300,1877,60608,17031843300,0.027983147,0.01625735,0.031468531,0.027502485
Census tract,Tract 8433,17031843300,1877,60612,17031843300,6.1346e-05,0.001371742,0.000229568,0.000218876
Census tract,Tract 8434,17031843400,1310,60623,17031843400,0.037653772,0.105830475,0.021985816,0.040289331
Census tract,Tract 8435,17031843500,10169,60608,17031843500,0.0,0.013836043,0.000777001,0.001325421
Census tract,Tract 8435,17031843500,10169,60623,17031843500,0.009401749,0.03233709,0.009456265,0.011103074
Census tract,Tract 8436,17031843600,2898,60615,17031843600,0.036989166,0.016363636,0.083780675,0.043775482
Census tract,Tract 8436,17031843600,2898,60653,17031843600,0.013103875,0.07606264,0.021828454,0.017103106
Census tract,Tract 8437,17031843700,2527,60618,17031843700,0.030527442,0.060635538,0.039527721,0.033732126
Census tract,Tract 8438,17031843800,1520,60609,17031843800,0.036370844,0.032242769,0.027249503,0.034788672
Census tract,Tract 8439,17031843900,3430,60637,17031843900,0.027341522,0.022900763,0.02851711,0.027455748
Census tract,Tract 8439,17031843900,3430,60649,17031843900,0.050859888,0.012393493,0.049721773,0.049219231
Census tract,Tract 9800,17031980000,0,60007,17031980000,0.000140538,0.058791508,0.0,0.011579115
Census tract,Tract 9800,17031980000,0,60018,17031980000,0.0,0.041525424,0.008978676,0.007384187
Census tract,Tract 9800,17031980000,0,60131,17031980000,0.0,0.002081888,0.002737226,0.000609694
Census tract,Tract 9800,17031980000,0,60176,17031980000,0.00042123,0.0,0.0,0.000307314
Census tract,Tract 9800,17031980000,0,60666,17031980000,0.998563218,1.0,0.875,0.996677741
Census tract,Tract 9800,17031980000,0,60688,17031980000,0.0,1.0,0.0,1.0
Census tract,Tract 9800,17031980000,0,60701,17031980000,1.0,0.0,1.0,1.0
Census tract,Tract 9801,17031980100,0,60632,17031980100,0.0,0.0,0.000572738,4.2089e-05
Census tract,Tract 9801,17031980100,0,60638,17031980100,0.0,0.05056482,0.008951407,0.004349227
Census tract,Tract 8400,17043840000,2812,60007,17043840000,0.0,0.063962983,0.014099783,0.013172571
Census tract,Tract 8400,17043840000,2812,60018,17043840000,0.0,0.000423729,0.0,6.9662e-05
Census tract,Tract 8400,17043840000,2812,60106,17043840000,0.115312147,0.526666667,0.213764338,0.197792088
Census tract,Tract 8408.01,17043840801,2592,60106,17043840801,0.174349956,0.163076923,0.125130344,0.167985281
