ZIP,TRACT,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO,CDCOVC_2020,CDCOVCR_2020,CHADXHP_2020,CHADXHPR_2020,CDCOVD_2020,CDCOVDR_2020
60639,17031190402,0.002858256,0.014503007,0.004873521,0.004234625,11728,13296.4,942,1068,207,234.7
60639,17031250400,0.076003638,0.099044924,0.080529125,0.078803719,11728,13296.4,942,1068,207,234.7
60639,17031230500,0.042743926,0.042094093,0.046878626,0.043272571,11728,13296.4,942,1068,207,234.7
60639,17031250200,0.033389632,0.028652282,0.029473196,0.032388262,11728,13296.4,942,1068,207,234.7
60639,17031200100,0.000606297,0.017686594,0.002088652,0.002415059,11728,13296.4,942,1068,207,234.7
60639,17031812100,0,0,0.000232072,3.31E-05,11728,13296.4,942,1068,207,234.7
60640,17031031300,0.111876814,0.017289908,0.051466804,0.099622374,3414,4921.9,426,614.2,136,196.1
60640,17031040100,0.01226808,0.011258544,0.013724481,0.012392815,3414,4921.9,426,614.2,136,196.1
60640,17031030703,0.048012117,0.03699236,0.04820724,0.047464063,3414,4921.9,426,614.2,136,196.1
60640,17031031200,0.081913417,0.10615199,0.071710413,0.081930275,3414,4921.9,426,614.2,136,196.1
60640,17031040402,0.045513063,0.023321271,0.071024189,0.047464063,3414,4921.9,426,614.2,136,196.1
60640,17031031700,0.095771804,0.074386811,0.140332819,0.100081367,3414,4921.9,426,614.2,136,196.1
60640,17031031800,0.027363372,0.043425814,0.033453423,0.028937431,3414,4921.9,426,614.2,136,196.1
60640,17031030900,0.037132399,0.066344994,0.044947675,0.03959859,3414,4921.9,426,614.2,136,196.1
60640,17031031501,0.061138458,0.019702453,0.029507634,0.055141766,3414,4921.9,426,614.2,136,196.1
60640,17031031100,0.098018427,0.120225171,0.107222508,0.10029,3414,4921.9,426,614.2,136,196.1
60640,17031031000,0.054398586,0.069561721,0.077543318,0.058000042,3414,4921.9,426,614.2,136,196.1
60640,17031030706,0.04914805,0.025733816,0.017841825,0.044125931,3414,4921.9,426,614.2,136,196.1
60640,17031031502,0.066666667,0.02291918,0.053182364,0.06275688,3414,4921.9,426,614.2,136,196.1
60640,17031030702,0.041878076,0.010454363,0.001544004,0.035342471,3414,4921.9,426,614.2,136,196.1
60640,17031030701,0.025924524,0.016083635,0.018528049,0.024514406,3414,4921.9,426,614.2,136,196.1
60640,17031830700,0.02938281,0.157217531,0.047692572,0.038242474,3414,4921.9,426,614.2,136,196.1
60640,17031830800,0.031503218,0.05548854,0.053525476,0.035425925,3414,4921.9,426,614.2,136,196.1
60640,17031030800,0.049501451,0.066344994,0.058843712,0.051511548,3414,4921.9,426,614.2,136,196.1
60640,17031031400,0.000151458,0.010856454,0.00085778,0.000792806,3414,4921.9,426,614.2,136,196.1
60640,17031031900,0.032437208,0.04624045,0.058843712,0.036364774,3414,4921.9,426,614.2,136,196.1
60641,17031210400,0.035416829,0.029356943,0.039494471,0.035328592,6899,9872.6,496,709.8,106,151.7
60641,17031151001,0.031408111,0.013513514,0.016587678,0.028908205,6899,9872.6,496,709.8,106,151.7
60641,17031140500,0.000272437,0.006523765,0,0.000691426,6899,9872.6,496,709.8,106,151.7
60641,17031210502,0.000817311,0.007921715,0.002764613,0.001481628,6899,9872.6,496,709.8,106,151.7
60641,17031831100,0.003035728,0.023299161,0.010268562,0.00507046,6899,9872.6,496,709.8,106,151.7
60641,17031190300,0.066708181,0.057315937,0.048578199,0.064533123,6899,9872.6,496,709.8,106,151.7
60641,17031160200,0.029462131,0.032618826,0.028041074,0.029566706,6899,9872.6,496,709.8,106,151.7
60641,17031161100,0.031914066,0.037744641,0.037519747,0.032793362,6899,9872.6,496,709.8,106,151.7
60641,17031151002,0.118120962,0.136067102,0.075829384,0.115863295,6899,9872.6,496,709.8,106,151.7
60641,17031190100,0.025103137,0.029356943,0.015007899,0.024562097,6899,9872.6,496,709.8,106,151.7
60641,17031151100,0.063127578,0.041006524,0.089652449,0.063775846,6899,9872.6,496,709.8,106,151.7
60641,17031150700,0.055187982,0.010717614,0.045418641,0.051231397,6899,9872.6,496,709.8,106,151.7
60641,17031150200,0.080485717,0.135601118,0.089652449,0.085144212,6899,9872.6,496,709.8,106,151.7
60641,17031160400,0.005176306,0.013979497,0.010268562,0.006222837,6899,9872.6,496,709.8,106,151.7
60641,17031150300,0.04584728,0.025629077,0.029225908,0.043033057,6899,9872.6,496,709.8,106,151.7
60641,17031831700,0.034249241,0.051724138,0.036729858,0.035690768,6899,9872.6,496,709.8,106,151.7
60641,17031161300,0.059002102,0.089468779,0.086887836,0.063479521,6899,9872.6,496,709.8,106,151.7
60641,17031161200,0.033315171,0.035880708,0.015007899,0.031970236,6899,9872.6,496,709.8,106,151.7
60641,17031160900,0.004709271,0.008853681,0.009083728,0.005366785,6899,9872.6,496,709.8,106,151.7
60641,17031161000,0.032887055,0.034482759,0.042259084,0.033781114,6899,9872.6,496,709.8,106,151.7
60641,17031150800,0.063361096,0.05778192,0.045813586,0.061504017,6899,9872.6,496,709.8,106,151.7
60641,17031210501,3.89E-05,0.009319664,0.000394945,0.000724351,6899,9872.6,496,709.8,106,151.7
60641,17031160100,0.000350276,0.004193849,0.002764613,0.000823127,6899,9872.6,496,709.8,106,151.7
60641,17031160300,0.079863003,0.055917987,0.191153239,0.087448966,6899,9872.6,496,709.8,106,151.7
60641,17031200100,0.047404063,0.012115564,0.009873618,0.041781904,6899,9872.6,496,709.8,106,151.7
60641,17031190200,0.052736047,0.039608574,0.021721959,0.049222969,6899,9872.6,496,709.8,106,151.7
60642,17031832300,0,0.041022592,0.002536462,0.004540094,1430,7253,91,461.6,20,101.4
60642,17031242000,0.195397559,0.065398335,0.220355105,0.187146226,1430,7253,91,461.6,20,101.4
60642,17031842200,0.081821181,0.25980975,0.030754597,0.089976415,1430,7253,91,461.6,20,101.4
60642,17031243500,0.234823491,0.239001189,0.141407736,0.217865566,1430,7253,91,461.6,20,101.4
60642,17031243400,0.135021445,0.062425684,0.149968294,0.130601415,1430,7253,91,461.6,20,101.4
60642,17031071800,0,0.004756243,0,0.000471698,1430,7253,91,461.6,20,101.4
60642,17031243300,0.110029693,0.067776457,0.155992391,0.114386792,1430,7253,91,461.6,20,101.4
60642,17031833000,0,0.006539834,0.000317058,0.000707547,1430,7253,91,461.6,20,101.4
60642,17031241600,0.142857143,0.019619501,0.181039949,0.137735849,1430,7253,91,461.6,20,101.4
60642,17031842300,0.099967008,0.195005945,0.114774889,0.112146226,1430,7253,91,461.6,20,101.4
60642,17031832600,8.25E-05,0.038644471,0.002853519,0.00442217,1430,7253,91,461.6,20,101.4
60643,17031530400,0.036722108,0.013045944,0.017979452,0.034107253,3260,6668.4,527,1078,112,229.1
60643,17031720200,0.076013829,0.057855927,0.094178082,0.075570166,3260,6668.4,527,1078,112,229.1
60643,17031720300,0.063165763,0.094157686,0.025684932,0.063612081,3260,6668.4,527,1078,112,229.1
60643,17031821200,0,0,0.001712329,8.22E-05,3260,6668.4,527,1078,112,229.1
60643,17031750400,0.002055691,0.047078843,0.016267123,0.005999589,3260,6668.4,527,1078,112,229.1
60643,17031750100,0.072977014,0.019285309,0.029965753,0.067022807,3260,6668.4,527,1078,112,229.1
60643,17031750600,0.065688656,0.027226319,0.037671233,0.061557428,3260,6668.4,527,1078,112,229.1
60643,17031730201,0.001261446,0.017016449,0.003424658,0.002506678,3260,6668.4,527,1078,112,229.1
60643,17031730700,0.039805644,0.014180374,0.011130137,0.036572837,3260,6668.4,527,1078,112,229.1
60643,17031530503,0.017426649,0,0,0.015327717,3260,6668.4,527,1078,112,229.1
60643,17031530300,0.07820968,0.026659104,0.040239726,0.072652558,3260,6668.4,527,1078,112,229.1
60643,17031720600,0.029620632,0.047646058,0.030821918,0.030984179,3260,6668.4,527,1078,112,229.1
60643,17031720100,0.056998692,0.091321611,0.017123288,0.057571399,3260,6668.4,527,1078,112,229.1
60643,17031750300,0.000934405,0.027793534,0.015410959,0.003575098,3260,6668.4,527,1078,112,229.1
60643,17031730202,0.001448327,0.003970505,0.01369863,0.002219026,3260,6668.4,527,1078,112,229.1
60643,17031720500,9.34E-05,0.044809983,0.005136986,0.003575098,3260,6668.4,527,1078,112,229.1
60643,17031750500,0.183376939,0.244469654,0.181506849,0.18771317,3260,6668.4,527,1078,112,229.1
60643,17031720400,0.000327042,0.023823029,0.004280822,0.002219026,3260,6668.4,527,1078,112,229.1
60643,17031750200,0.066716502,0.049347703,0.180650685,0.070926649,3260,6668.4,527,1078,112,229.1
60643,17031720700,0.070968043,0.036868973,0.217465753,0.075529073,3260,6668.4,527,1078,112,229.1
60643,17031730600,0.073771258,0.090187181,0.023116438,0.072529279,3260,6668.4,527,1078,112,229.1
60643,17031730400,0.06241824,0.023255814,0.032534247,0.058146702,3260,6668.4,527,1078,112,229.1
60644,17031252102,0.137546257,0.14474929,0.118586089,0.134263485,3227,6926.2,492,1056,112,240.4
60644,17031251500,0.085681753,0.023651845,0.074344356,0.0806711,3227,6926.2,492,1056,112,240.4
60644,17031831400,0.055849701,0.236518448,0.055872292,0.064154388,3227,6926.2,492,1056,112,240.4
60644,17031252101,0.039339596,0.053926206,0.034663626,0.039118529,3227,6926.2,492,1056,112,240.4
60644,17031251400,0.09530316,0.032166509,0.082098062,0.089885687,3227,6926.2,492,1056,112,240.4
60644,17031251800,0.095929405,0.16461684,0.11949829,0.103577172,3227,6926.2,492,1056,112,240.4
60644,17031252202,0.089723883,0.081362346,0.095096921,0.090363802,3227,6926.2,492,1056,112,240.4
60644,17031252201,0.056988329,0.033112583,0.072063854,0.058764724,3227,6926.2,492,1056,112,240.4
60644,17031251700,0.023000285,0.061494797,0.021664766,0.024514278,3227,6926.2,492,1056,112,240.4
60644,17031251600,0.061315115,0.018921476,0.041961231,0.055678706,3227,6926.2,492,1056,112,240.4
60644,17031813302,0,0.000946074,0.00022805,8.69E-05,3227,6926.2,492,1056,112,240.4
60644,17031252000,0.136806149,0.076631977,0.142075257,0.135045856,3227,6926.2,492,1056,112,240.4
60644,17031251900,0.122516368,0.071901608,0.141847206,0.123875342,3227,6926.2,492,1056,112,240.4
60645,17031020301,0.121813497,0.082208589,0.013918178,0.098957896,3601,7617.9,456,964.7,98,207.3
60645,17031020500,0.103667562,0.058895706,0.143610291,0.110093285,3601,7617.9,456,964.7,98,207.3
60645,17031020200,0.122416534,0.242944785,0.055250949,0.11316077,3601,7617.9,456,964.7,98,207.3
60645,17031020702,0.004879118,0,0.006959089,0.005126481,3601,7617.9,456,964.7,98,207.3
60645,17031020601,0.121155638,0.090797546,0.13496415,0.122867468,3601,7617.9,456,964.7,98,207.3
60645,17031020400,0.099994518,0.082208589,0.105862505,0.100554668,3601,7617.9,456,964.7,98,207.3
60645,17031020302,0.106463461,0.126380368,0.11640658,0.109126817,3601,7617.9,456,964.7,98,207.3
60645,17031020802,0.002521792,0.003680982,0.004850274,0.003025464,3601,7617.9,456,964.7,98,207.3
60645,17031010201,0.116331341,0.082208589,0.174820751,0.12681738,3601,7617.9,456,964.7,98,207.3
60645,17031020602,0.078888219,0.071165644,0.09805989,0.082443903,3601,7617.9,456,964.7,98,207.3
60645,17031020100,0.093580396,0.144785276,0.110712779,0.098747794,3601,7617.9,456,964.7,98,207.3
60645,17031010701,0.028287923,0.014723926,0.034584563,0.029078074,3601,7617.9,456,964.7,98,207.3
60646,17031130100,0.053792122,0.016936105,0.027096774,0.048644997,1915,6703.1,172,602.1,61,213.5
60646,17031807800,0.001155864,0,0,0.000975903,1915,6703.1,172,602.1,61,213.5
60646,17031130200,0.02018316,0.074672825,0.038709677,0.026574581,1915,6703.1,172,602.1,61,213.5
60646,17031100100,0.197474882,0.179368745,0.339354839,0.203963666,1915,6703.1,172,602.1,61,213.5
60646,17031100200,0.00649062,0.007698229,0.015483871,0.007131597,1915,6703.1,172,602.1,61,213.5
60646,17031120200,0.15977594,0.244033872,0.105806452,0.164852489,1915,6703.1,172,602.1,61,213.5
60646,17031120100,0.139326043,0.076982294,0.054193548,0.128293672,1915,6703.1,172,602.1,61,213.5
60646,17031100300,0.001333689,0,0,0.001126042,1915,6703.1,172,602.1,61,213.5
60646,17031110100,0.167778074,0.113933795,0.296774194,0.17003228,1915,6703.1,172,602.1,61,213.5
60646,17031120300,0.221925847,0.197074673,0.11483871,0.213272277,1915,6703.1,172,602.1,61,213.5
60646,17031808002,0.028718769,0.089299461,0.002580645,0.033105623,1915,6703.1,172,602.1,61,213.5
60646,17031120400,0.000711301,0,0,0.000600556,1915,6703.1,172,602.1,61,213.5
60646,17031110200,0.001333689,0,0.00516129,0.001426319,1915,6703.1,172,602.1,61,213.5
60647,17031241400,0.000862813,0.005470085,0.002398082,0.001393602,6643,7580.5,578,659.6,136,155.2
60647,17031210602,0.004470939,0.006495726,0.004676259,0.004625141,6643,7580.5,578,659.6,136,155.2
60647,17031221200,0.033832719,0.017094017,0.035731415,0.033163677,6643,7580.5,578,659.6,136,155.2
60647,17031222800,0.010641357,0.008205128,0.010311751,0.010441913,6643,7580.5,578,659.6,136,155.2
60647,17031240600,0.016602609,0.015384615,0.02146283,0.017349329,6643,7580.5,578,659.6,136,155.2
60647,17031222600,0.020001569,0.013675214,0.021103118,0.019813379,6643,7580.5,578,659.6,136,155.2
60647,17031220602,0.064161895,0.051623932,0.058033573,0.062388916,6643,7580.5,578,659.6,136,155.2
60647,17031230700,0.002980626,0.014358974,0.001678657,0.003433511,6643,7580.5,578,659.6,136,155.2
60647,17031220300,0.0251523,0.014017094,0.032374101,0.025710939,6643,7580.5,578,659.6,136,155.2
60647,17031221400,0.057573143,0.090940171,0.031294964,0.055117951,6643,7580.5,578,659.6,136,155.2
60647,17031221500,0.041728763,0.030769231,0.046043165,0.041808047,6643,7580.5,578,659.6,136,155.2
60647,17031070700,0.01553063,0.001367521,0.009832134,0.013734044,6643,7580.5,578,659.6,136,155.2
60647,17031220901,0.02439407,0.006837607,0.014748201,0.021732105,6643,7580.5,578,659.6,136,155.2
60647,17031832200,0.045049285,0.054700855,0.071702638,0.050109064,6643,7580.5,578,659.6,136,155.2
60647,17031230400,0.017047089,0.019145299,0.006354916,0.015370011,6643,7580.5,578,659.6,136,155.2
60647,17031222200,0.026930217,0.030769231,0.029376499,0.027569074,6643,7580.5,578,659.6,136,155.2
60647,17031240800,0.01942636,0.011965812,0.026258993,0.020136533,6643,7580.5,578,659.6,136,155.2
60647,17031221600,0.036264282,0.03042735,0.04940048,0.03813217,6643,7580.5,578,659.6,136,155.2
60647,17031220500,0.038957304,0.042393162,0.034532374,0.03841493,6643,7580.5,578,659.6,136,155.2
60647,17031830900,0.024786258,0.068376068,0.033453237,0.028821296,6643,7580.5,578,659.6,136,155.2
60647,17031220902,0.018432818,0.023247863,0.009232614,0.017167555,6643,7580.5,578,659.6,136,155.2
60647,17031241000,0.000784375,0.005811966,0.002158273,0.001312813,6643,7580.5,578,659.6,136,155.2
60647,17031210900,0.002353126,0.001709402,0.002757794,0.002383261,6643,7580.5,578,659.6,136,155.2
60647,17031220601,0.016837922,0.018803419,0.00971223,0.015753757,6643,7580.5,578,659.6,136,155.2
60647,17031220701,0.021178132,0.017094017,0.016786571,0.020197124,6643,7580.5,578,659.6,136,155.2
60647,17031221300,0.040839804,0.04,0.058033573,0.043686379,6643,7580.5,578,659.6,136,155.2
60647,17031832400,0.048029911,0.027692308,0.040407674,0.045544514,6643,7580.5,578,659.6,136,155.2
60647,17031230900,0.000862813,0.016752137,0.000719424,0.001777347,6643,7580.5,578,659.6,136,155.2
60647,17031831000,0.017700735,0.028376068,0.015707434,0.017995637,6643,7580.5,578,659.6,136,155.2
60647,17031222900,0.008889586,0.018461538,0.005995204,0.008967523,6643,7580.5,578,659.6,136,155.2
60647,17031220702,0.040526054,0.012991453,0.023021583,0.035950881,6643,7580.5,578,659.6,136,155.2
60647,17031222700,0.023714278,0.015042735,0.025659472,0.023529649,6643,7580.5,578,659.6,136,155.2
60647,17031051400,0.000784375,0.00034188,0.001199041,0.000828082,6643,7580.5,578,659.6,136,155.2
60647,17031230800,0.000679792,0.006153846,0.001199041,0.001090645,6643,7580.5,578,659.6,136,155.2
60647,17031230300,0.006196564,0.006495726,0.004796163,0.005978349,6643,7580.5,578,659.6,136,155.2
60647,17031230200,0.017282401,0.016068376,0.020503597,0.017753272,6643,7580.5,578,659.6,136,155.2
60647,17031241100,0.001333438,0.011623932,0.003117506,0.002241881,6643,7580.5,578,659.6,136,155.2
60647,17031240300,0.001490313,0.013675214,0.001558753,0.002221684,6643,7580.5,578,659.6,136,155.2
60647,17031220400,0.0264073,0.035555556,0.021942446,0.02619567,6643,7580.5,578,659.6,136,155.2
60647,17031240700,0.019321777,0.00957265,0.024820144,0.019671999,6643,7580.5,578,659.6,136,155.2
60647,17031222500,0.016027401,0.013675214,0.013549161,0.015470997,6643,7580.5,578,659.6,136,155.2
60647,17031221100,0.049154182,0.03042735,0.056235012,0.049240588,6643,7580.5,578,659.6,136,155.2
60647,17031210800,0.000575209,0.002735043,0.000479616,0.000686702,6643,7580.5,578,659.6,136,155.2
60647,17031221000,0.026067404,0.013333333,0.022302158,0.024680885,6643,7580.5,578,659.6,136,155.2
60647,17031241300,0.000575209,0.003760684,0.001079137,0.000848279,6643,7580.5,578,659.6,136,155.2
60647,17031210700,0.002849897,0.005470085,0.00263789,0.002968977,6643,7580.5,578,659.6,136,155.2
60647,17031240500,0.035296886,0.037948718,0.040647482,0.036354823,6643,7580.5,578,659.6,136,155.2
60647,17031831200,0.005412189,0.005128205,0.002997602,0.00498869,6643,7580.5,578,659.6,136,155.2
60647,17031230100,0.018014485,0.004786325,0.021342926,0.017793666,6643,7580.5,578,659.6,136,155.2
60647,17031241200,0.002117813,0.00991453,0.004316547,0.00294878,6643,7580.5,578,659.6,136,155.2
60647,17031210502,0.00358198,0.006837607,0.003117506,0.003696074,6643,7580.5,578,659.6,136,155.2
60647,17031832300,0.000104583,0.002393162,0.000239808,0.000262563,6643,7580.5,578,659.6,136,155.2
60647,17031200402,0.000183021,0.004102564,0.000959233,0.000545322,6643,7580.5,578,659.6,136,155.2
60649,17031431200,0.0431594,0.06041828,0.025668641,0.040957431,2501,5363.2,550,1179.4,145,310.9
60649,17031460500,0.001650105,0.052672347,0.001615509,0.003574254,2501,5363.2,550,1179.4,145,310.9
60649,17031430200,0.091489128,0.03253292,0.100341052,0.090704011,2501,5363.2,550,1179.4,145,310.9
60649,17031430101,0.076454842,0.049573974,0.077723927,0.07564527,2501,5363.2,550,1179.4,145,310.9
60649,17031843900,0.050859888,0.012393493,0.049721773,0.049219231,2501,5363.2,550,1179.4,145,310.9
60649,17031430500,0.073337978,0.081332301,0.076826423,0.074209709,2501,5363.2,550,1179.4,145,310.9
60649,17031430700,0.05151993,0.042602634,0.051337282,0.051152843,2501,5363.2,550,1179.4,145,310.9
60649,17031460100,0.012577463,0.014717273,0.013821576,0.012861454,2501,5363.2,550,1179.4,145,310.9
60649,17031430800,0.025228264,0.0464756,0.032310178,0.027187766,2501,5363.2,550,1179.4,145,310.9
60649,17031430600,0.029848557,0.068164214,0.04002872,0.032959306,2501,5363.2,550,1179.4,145,310.9
60649,17031431400,0.152469656,0.054996127,0.084185963,0.137638063,2501,5363.2,550,1179.4,145,310.9
60649,17031431302,0.175057754,0.215336948,0.154191348,0.173175519,2501,5363.2,550,1179.4,145,310.9
60649,17031431301,0.063694034,0.056545314,0.133907736,0.074883544,2501,5363.2,550,1179.4,145,310.9
60649,17031460400,0.000330021,0.02091402,0.000718004,0.001171886,2501,5363.2,550,1179.4,145,310.9
60649,17031834200,0.054636794,0.081332301,0.070723389,0.058272053,2501,5363.2,550,1179.4,145,310.9
60649,17031430400,0.000220014,0.0232378,0.000359002,0.001113292,2501,5363.2,550,1179.4,145,310.9
60649,17031430300,0.000550035,0.02556158,0.001615509,0.001669938,2501,5363.2,550,1179.4,145,310.9
60649,17031430900,0.02467823,0.02556158,0.032130677,0.025927988,2501,5363.2,550,1179.4,145,310.9
60649,17031430102,0.07216457,0.028659954,0.052414288,0.067295579,2501,5363.2,550,1179.4,145,310.9
60649,17031460302,7.33E-05,0.00697134,0.000359002,0.000380863,2501,5363.2,550,1179.4,145,310.9
60651,17031231500,0.002420266,0.041857423,0.002182215,0.004918446,6065,9552.4,615,968.6,118,185.9
60651,17031842100,0.093691174,0.098757358,0.07228587,0.090718009,6065,9552.4,615,968.6,118,185.9
60651,17031251100,0.104501694,0.090255069,0.076923077,0.0993358,6065,9552.4,615,968.6,118,185.9
60651,17031231100,0.016027537,0.009156311,0.011456628,0.014881453,6065,9552.4,615,968.6,118,185.9
60651,17031836700,0.000376486,0.0117724,0,0.00105095,6065,9552.4,615,968.6,118,185.9
60651,17031250800,0.037917496,0.024852845,0.021549373,0.034555238,6065,9552.4,615,968.6,118,185.9
60651,17031251500,0.003495939,0.031393067,0.002182215,0.005086598,6065,9552.4,615,968.6,118,185.9
60651,17031230900,0.099607379,0.026160889,0.16639389,0.105179082,6065,9552.4,615,968.6,118,185.9
60651,17031251000,0.018716721,0.060824068,0.020458265,0.021691609,6065,9552.4,615,968.6,118,185.9
60651,17031831300,0.012316463,0.029431001,0.012820513,0.013494199,6065,9552.4,615,968.6,118,185.9
60651,17031836600,0.047168289,0.056899935,0.070649209,0.051412477,6065,9552.4,615,968.6,118,185.9
60651,17031230800,0.015973754,0.012426422,0.009274414,0.014713301,6065,9552.4,615,968.6,118,185.9
60651,17031240900,0,0.000654022,0,4.20E-05,6065,9552.4,615,968.6,118,185.9
60651,17031251300,0.076910665,0.077828646,0.070921986,0.076046746,6065,9552.4,615,968.6,118,185.9
60651,17031251400,0.000914323,0.031393067,0.001363884,0.00294266,6065,9552.4,615,968.6,118,185.9
60651,17031250600,0.062281504,0.041857423,0.028641571,0.055784429,6065,9552.4,615,968.6,118,185.9
60651,17031251200,0.060452859,0.03793329,0.025913803,0.053682529,6065,9552.4,615,968.6,118,185.9
60651,17031251700,0.000806755,0.018312623,0.000818331,0.001933748,6065,9552.4,615,968.6,118,185.9
60651,17031231200,0.094874415,0.083060824,0.122204037,0.098326888,6065,9552.4,615,968.6,118,185.9
60651,17031230600,0.086376593,0.090909091,0.127932351,0.093072137,6065,9552.4,615,968.6,118,185.9
60651,17031230700,0.076211477,0.073904513,0.079923622,0.076635278,6065,9552.4,615,968.6,118,185.9
60651,17031251600,0.001344592,0.014388489,0.001363884,0.002185976,6065,9552.4,615,968.6,118,185.9
60651,17031250700,0.087613618,0.035971223,0.074740862,0.082310409,6065,9552.4,615,968.6,118,185.9
60652,17031650500,0.034099224,0.284292035,0.107632094,0.051588091,4159,9572.6,466,1072.6,87,200.2
60652,17031700502,0.07961364,0.015486726,0.097847358,0.076387507,4159,9572.6,466,1072.6,87,200.2
60652,17031700401,0.164788526,0.206858407,0.189823875,0.16815861,4159,9572.6,466,1072.6,87,200.2
60652,17031700100,0.077857456,0.088495575,0.127201566,0.080167098,4159,9572.6,466,1072.6,87,200.2
60652,17031700200,0.130835651,0.059734513,0.097847358,0.125455872,4159,9572.6,466,1072.6,87,200.2
60652,17031700402,0.092126445,0.10619469,0.021526419,0.090577548,4159,9572.6,466,1072.6,87,200.2
60652,17031700301,0.123591395,0.068584071,0.056751468,0.118029308,4159,9572.6,466,1072.6,87,200.2
60652,17031700302,0.130981999,0.055309735,0.105675147,0.125588489,4159,9572.6,466,1072.6,87,200.2
60652,17031700501,0.166105664,0.115044248,0.195694716,0.164047477,4159,9572.6,466,1072.6,87,200.2
60653,17031390400,0.000674878,0.005592841,0.002054443,0.001107714,1918,5785.1,376,1134.1,55,165.9
60653,17031835900,0.092233283,0.074944072,0.122239343,0.096725597,1918,5785.1,376,1134.1,55,165.9
60653,17031836500,0.040942579,0.010067114,0.034668721,0.038637069,1918,5785.1,376,1134.1,55,165.9
60653,17031381500,0.043867049,0.05033557,0.036209553,0.042802074,1918,5785.1,376,1134.1,55,165.9
60653,17031381400,0.003824307,0.043624161,0.010785824,0.006601976,1918,5785.1,376,1134.1,55,165.9
60653,17031380700,0.035487318,0.035794183,0.054699538,0.038814303,1918,5785.1,376,1134.1,55,165.9
60653,17031390100,0.038636747,0.041387025,0.041088855,0.039168771,1918,5785.1,376,1134.1,55,165.9
60653,17031360200,0.044991845,0.016778523,0.03749358,0.042580531,1918,5785.1,376,1134.1,55,165.9
60653,17031351100,0.052021821,0.016778523,0.048022599,0.049935753,1918,5785.1,376,1134.1,55,165.9
60653,17031390500,0.005567741,0,0.012069851,0.00646905,1918,5785.1,376,1134.1,55,165.9
60653,17031380200,0.085934424,0.035794183,0.033898305,0.074970092,1918,5785.1,376,1134.1,55,165.9
60653,17031380100,0.068837523,0.063758389,0.068053416,0.068501041,1918,5785.1,376,1134.1,55,165.9
60653,17031836000,0.061863787,0.05033557,0.09373395,0.066905933,1918,5785.1,376,1134.1,55,165.9
60653,17031390600,0,0.003355705,0.000513611,0.000221543,1918,5785.1,376,1134.1,55,165.9
60653,17031836400,0.10477476,0.043624161,0.072162301,0.096725597,1918,5785.1,376,1134.1,55,165.9
60653,17031835800,0.048478713,0.034675615,0.101181305,0.057025123,1918,5785.1,376,1134.1,55,165.9
60653,17031390300,0.108430347,0.197986577,0.062403698,0.10403651,1918,5785.1,376,1134.1,55,165.9
60653,17031390200,0.053990214,0.040268456,0.055726759,0.053746289,1918,5785.1,376,1134.1,55,165.9
60653,17031351400,0.035431078,0.051454139,0.030559836,0.035225309,1918,5785.1,376,1134.1,55,165.9
60653,17031839600,0.050447106,0.03803132,0.039034412,0.047986176,1918,5785.1,376,1134.1,55,165.9
60653,17031843600,0.013103875,0.07606264,0.021828454,0.017103106,1918,5785.1,376,1134.1,55,165.9
60653,17031381200,0.010460604,0.06935123,0.021571649,0.014710444,1918,5785.1,376,1134.1,55,165.9
60654,17031842300,0.028598506,0.019817471,0.060324826,0.028318975,1466,7321.9,49,244.7,0,0
60654,17031243500,0,0.000521512,0,8.84E-05,1466,7321.9,49,244.7,0,0
60654,17031081900,0.028988739,0.00208605,0.006960557,0.023591783,1466,7321.9,49,244.7,0,0
60654,17031081600,0.214628164,0.081877445,0.179814385,0.190810691,1466,7321.9,49,244.7,0,0
60654,17031081800,0.450886386,0.562711864,0.435034803,0.46922907,1466,7321.9,49,244.7,0,0
60654,17031081500,0.008083398,0.027640156,0.005800464,0.011309918,1466,7321.9,49,244.7,0,0
60654,17031081700,0.24322667,0.288917862,0.303944316,0.253280318,1466,7321.9,49,244.7,0,0
60654,17031280100,0.025532389,0.001825293,0.003480278,0.020675944,1466,7321.9,49,244.7,0,0
60654,17031081000,5.57E-05,0,0,4.42E-05,1466,7321.9,49,244.7,0,0
60654,17031842200,0,0.014602347,0.004640371,0.002650762,1466,7321.9,49,244.7,0,0
60655,17031740100,0.113549193,0.269417476,0.121588089,0.11915849,2659,9307.3,196,686.1,32,112
60655,17031720400,0.064757827,0.014563107,0,0.060868119,2659,9307.3,196,686.1,32,112
60655,17031720500,0.072339666,0.031553398,0.104218362,0.072010644,2659,9307.3,196,686.1,32,112
60655,17031823304,0.001783962,0.002427184,0,0.001746217,2659,9307.3,196,686.1,32,112
60655,17031750400,0.105967353,0.048543689,0.086848635,0.103359388,2659,9307.3,196,686.1,32,112
60655,17031740300,0.164570511,0.22815534,0.196029777,0.167803093,2659,9307.3,196,686.1,32,112
60655,17031740400,0.177415039,0.160194175,0.163771712,0.17636787,2659,9307.3,196,686.1,32,112
60655,17031740200,0.213807867,0.155339806,0.091811414,0.207716614,2659,9307.3,196,686.1,32,112
60655,17031750300,0.085808581,0.089805825,0.23573201,0.090969566,2659,9307.3,196,686.1,32,112
60656,17031100500,0.173311185,0.232514178,0.071272727,0.165818782,2199,7792.9,158,559.9,38,134.7
